variety_id,variety_slug,category,companion_name,relationship,reason
946,boston-fern,houseplant,Philodendron,beneficial,"Similar light and humidity needs, broad leaves provide nice contrast to delicate fern fronds"
946,boston-fern,houseplant,Rubber Plant,beneficial,"Helps increase humidity through large leaf transpiration, tolerates same indirect light"
946,boston-fern,houseplant,Prayer Plant,beneficial,Thrives in high humidity environments and similar low to medium light conditions
946,boston-fern,houseplant,Snake Plant,harmful,"Prefers dry conditions and infrequent watering, opposite of fern's constant moisture needs"
946,boston-fern,houseplant,Jade Plant,harmful,Succulent requiring dry soil between waterings conflicts with fern's need for consistently moist soil
946,boston-fern,houseplant,Aloe Vera,harmful,"Desert plant preferring bright light and dry conditions, incompatible with fern's humid shade requirements"
947,monstera-adansonii,houseplant,Pothos,beneficial,"Similar light and humidity requirements, both are climbing vines that thrive in bright indirect light"
947,monstera-adansonii,houseplant,Philodendron,beneficial,"Compatible watering schedule and humidity needs, both prefer well-draining soil"
947,monstera-adansonii,houseplant,Snake Plant,beneficial,"Purifies air and tolerates lower light, creating good microclimate diversity"
947,monstera-adansonii,houseplant,Spider Plant,beneficial,"Both prefer bright indirect light and similar humidity levels, spider plant helps increase air moisture"
947,monstera-adansonii,houseplant,Peace Lily,beneficial,"Increases humidity levels which benefits Monstera, both thrive in similar temperature ranges"
947,monstera-adansonii,houseplant,Boston Fern,beneficial,"Creates humid microenvironment through transpiration, both prefer consistent moisture"
947,monstera-adansonii,houseplant,ZZ Plant,beneficial,"Low maintenance companion that won't compete aggressively, tolerates similar light conditions"
947,monstera-adansonii,houseplant,Rubber Tree,beneficial,"Similar watering needs and light requirements, both are tropical plants with comparable care"
947,monstera-adansonii,houseplant,Fiddle Leaf Fig,harmful,"Requires more direct light and is sensitive to overwatering, conflicting care requirements"
947,monstera-adansonii,houseplant,Cactus,harmful,"Requires dry conditions and bright light, opposite watering and humidity needs"
947,monstera-adansonii,houseplant,Lavender,harmful,"Needs full sun and dry soil conditions, incompatible with Monstera's humidity requirements"
947,monstera-adansonii,houseplant,Rosemary,harmful,"Requires well-draining dry soil and full sun, conflicting with tropical humidity needs"
949,pilea-peperomioides,houseplant,Pothos,beneficial,"Similar humidity and light requirements, helps increase ambient moisture"
949,pilea-peperomioides,houseplant,Snake Plant,beneficial,Compatible watering schedule and improves air quality together
949,pilea-peperomioides,houseplant,ZZ Plant,beneficial,Similar low-maintenance care needs and drought tolerance
949,pilea-peperomioides,houseplant,Rubber Tree,beneficial,Creates microclimate with increased humidity beneficial for both plants
949,pilea-peperomioides,houseplant,Philodendron,beneficial,"Matching bright, indirect light preferences and similar watering needs"
949,pilea-peperomioides,houseplant,Peace Lily,beneficial,Both prefer consistently moist soil and filtered light conditions
949,pilea-peperomioides,houseplant,Spider Plant,beneficial,Compatible care requirements and both benefit from regular misting
949,pilea-peperomioides,houseplant,Monstera,beneficial,Similar humidity preferences and creates beneficial microenvironment
949,pilea-peperomioides,houseplant,Fiddle Leaf Fig,harmful,"Requires much brighter light and different watering schedule, may overshadow smaller Pilea"
949,pilea-peperomioides,houseplant,Cactus,harmful,Opposite watering needs - cactus prefers dry conditions while Pilea needs consistent moisture
949,pilea-peperomioides,houseplant,Orchid,harmful,Requires specialized bark growing medium and different humidity levels than soil-based Pilea
950,alocasia-polly,houseplant,Boston Fern,beneficial,Similar humidity requirements and creates beneficial microclimate
950,alocasia-polly,houseplant,Peace Lily,beneficial,Compatible watering needs and both thrive in indirect light
950,alocasia-polly,houseplant,Philodendron,beneficial,Similar tropical care requirements and humidity preferences
950,alocasia-polly,houseplant,Pothos,beneficial,Helps maintain ambient humidity and has complementary growth habits
950,alocasia-polly,houseplant,Calathea,beneficial,Shares preference for consistent moisture and bright indirect light
950,alocasia-polly,houseplant,Monstera,beneficial,"Compatible light and humidity needs, both are tropical aroids"
950,alocasia-polly,houseplant,Spider Plant,beneficial,Helps purify air and tolerates similar light conditions
950,alocasia-polly,houseplant,ZZ Plant,beneficial,Contrasting watering needs provide backup during care lapses
950,alocasia-polly,houseplant,Fiddle Leaf Fig,harmful,Requires different watering schedule and may compete for light
950,alocasia-polly,houseplant,Succulent varieties,harmful,Conflicting water requirements - succulents prefer dry conditions
950,alocasia-polly,houseplant,Cactus,harmful,Opposite humidity and watering needs will stress both plants
951,ficus-lyrata-bambino,houseplant,Pothos,beneficial,"Similar humidity and light requirements, helps increase ambient moisture"
951,ficus-lyrata-bambino,houseplant,Snake Plant,beneficial,Complements watering schedule as both prefer soil to dry between waterings
951,ficus-lyrata-bambino,houseplant,Rubber Tree,beneficial,Same family (Ficus) with identical care requirements and pest resistance
951,ficus-lyrata-bambino,houseplant,Monstera Deliciosa,beneficial,Similar bright indirect light needs and creates tropical microclimate together
951,ficus-lyrata-bambino,houseplant,Peace Lily,beneficial,"Increases humidity through transpiration, benefits both plants"
951,ficus-lyrata-bambino,houseplant,Philodendron,beneficial,"Compatible light and humidity requirements, both prefer well-draining soil"
951,ficus-lyrata-bambino,houseplant,ZZ Plant,beneficial,Similar drought tolerance and low maintenance needs
951,ficus-lyrata-bambino,houseplant,Boston Fern,beneficial,"High humidity output benefits Ficus, thrives in same indirect light conditions"
951,ficus-lyrata-bambino,houseplant,Calathea,harmful,"Requires consistently moist soil while Ficus needs dry periods, conflicting watering needs"
951,ficus-lyrata-bambino,houseplant,Succulent Plants,harmful,Extremely different watering requirements can lead to overwatering succulents or underwatering Ficus
951,ficus-lyrata-bambino,houseplant,African Violet,harmful,"Needs constant soil moisture and high humidity, opposite of Ficus drought-tolerant nature"
958,majesty-palm,houseplant,Boston Fern,beneficial,"Similar humidity and indirect light requirements, creates beneficial microclimate"
958,majesty-palm,houseplant,Peace Lily,beneficial,"Shares preference for consistent moisture and filtered light, helps maintain humidity"
958,majesty-palm,houseplant,Philodendron,beneficial,"Compatible watering schedule and light needs, both prefer warm temperatures"
958,majesty-palm,houseplant,Spider Plant,beneficial,"Thrives in similar bright, indirect light and helps purify air"
958,majesty-palm,houseplant,Pothos,beneficial,Similar humidity preferences and creates lush tropical grouping
958,majesty-palm,houseplant,Rubber Plant,beneficial,"Complementary growth habits and shared preference for bright, indirect light"
958,majesty-palm,houseplant,Monstera,beneficial,Creates tropical ecosystem with similar temperature and humidity needs
958,majesty-palm,houseplant,Prayer Plant,beneficial,Benefits from higher humidity created by palm's transpiration
958,majesty-palm,houseplant,Jade Plant,harmful,Requires completely different watering schedule - drought tolerance vs consistent moisture
958,majesty-palm,houseplant,Cactus,harmful,Opposite humidity and watering needs - desert vs tropical conditions
958,majesty-palm,houseplant,Lavender,harmful,"Prefers dry soil and full sun, incompatible with palm's moisture requirements"
960,hoya-carnosa,houseplant,Pothos,beneficial,Similar watering needs and helps increase humidity levels around Hoya
960,hoya-carnosa,houseplant,Spider Plant,beneficial,Compatible light requirements and both help purify indoor air
960,hoya-carnosa,houseplant,Philodendron,beneficial,Shares similar care requirements and creates beneficial microclimate
960,hoya-carnosa,houseplant,Boston Fern,beneficial,Increases humidity levels that Hoya thrives in and has compatible light needs
960,hoya-carnosa,houseplant,Peace Lily,beneficial,Both prefer bright indirect light and moderate watering schedules
960,hoya-carnosa,houseplant,Rubber Plant,beneficial,Similar watering frequency and both tolerate indoor conditions well
960,hoya-carnosa,houseplant,ZZ Plant,beneficial,Drought-tolerant like Hoya and won't compete for water resources
960,hoya-carnosa,houseplant,English Ivy,beneficial,Compatible humidity preferences and both are trailing/climbing plants
960,hoya-carnosa,houseplant,Fiddle Leaf Fig,harmful,Requires much more frequent watering which can lead to Hoya root rot
960,hoya-carnosa,houseplant,Calathea,harmful,Needs consistently moist soil while Hoya prefers to dry out between waterings
960,hoya-carnosa,houseplant,African Violet,harmful,Requires different light intensity and more frequent watering than Hoya tolerates
961,calathea-rattlesnake,houseplant,Boston Fern,beneficial,Similar humidity requirements and filtered light preferences create ideal microclimate
961,calathea-rattlesnake,houseplant,Peace Lily,beneficial,Increases ambient humidity through transpiration and shares low-light tolerance
961,calathea-rattlesnake,houseplant,Prayer Plant,beneficial,Same family with identical care needs and humidity requirements
961,calathea-rattlesnake,houseplant,Pothos,beneficial,Helps maintain consistent moisture levels and thrives in similar indirect light
961,calathea-rattlesnake,houseplant,Spider Plant,beneficial,Produces oxygen and moisture while tolerating same watering schedule
961,calathea-rattlesnake,houseplant,Philodendron,beneficial,Creates humid microenvironment and shares preference for filtered light
961,calathea-rattlesnake,houseplant,Monstera Deliciosa,beneficial,Large leaves increase humidity through transpiration and provide natural shade
961,calathea-rattlesnake,houseplant,ZZ Plant,beneficial,Complements watering needs and helps stabilize soil moisture levels
961,calathea-rattlesnake,houseplant,Fiddle Leaf Fig,harmful,Requires bright light that can scorch Calathea leaves and has conflicting humidity needs
961,calathea-rattlesnake,houseplant,Succulent Plants,harmful,Opposite watering requirements can lead to root rot or drought stress
961,calathea-rattlesnake,houseplant,Snake Plant,harmful,"Prefers dry conditions and bright light that conflicts with Calathea's humid, low-light needs"
962,monstera-thai-constellation,houseplant,Pothos,beneficial,"Similar light and humidity requirements, helps maintain ambient moisture levels"
